period,respondent,respondent-name,type,type-name,Demand (MW),value-units,hour,month,dayofweek,is_weekend,year,Temperature (°C),Humidity (%),Wind Speed (m/s),Solar Radiation (W/m²),Solar Generation (MWh),Wind Generation (MWh),is_holiday
2021-09-19 01:00:00-04:00,ISNE,ISO New England,D,Demand,11840.0,megawatthours,1,9,6,1,2021,18.9,98,11.4,0.0,1,472,0
2021-09-19 02:00:00-04:00,ISNE,ISO New England,D,Demand,11228.0,megawatthours,2,9,6,1,2021,18.5,96,15.3,0.0,1,443,0
2021-09-19 03:00:00-04:00,ISNE,ISO New England,D,Demand,11018.0,megawatthours,3,9,6,1,2021,18.0,96,12.7,0.0,1,496,0
2021-09-19 04:00:00-04:00,ISNE,ISO New England,D,Demand,11129.0,megawatthours,4,9,6,1,2021,17.1,95,12.4,0.0,1,490,0
2021-09-19 05:00:00-04:00,ISNE,ISO New England,D,Demand,11282.0,megawatthours,5,9,6,1,2021,16.2,95,11.5,0.0,1,505,0
2021-09-19 06:00:00-04:00,ISNE,ISO New England,D,Demand,11317.0,megawatthours,6,9,6,1,2021,15.5,94,11.4,0.0,1,541,0
2021-09-19 07:00:00-04:00,ISNE,ISO New England,D,Demand,11190.0,megawatthours,7,9,6,1,2021,15.1,93,12.7,9.0,2,528,0
2021-09-19 08:00:00-04:00,ISNE,ISO New England,D,Demand,11184.0,megawatthours,8,9,6,1,2021,16.5,86,13.8,114.0,37,468,0
2021-09-19 09:00:00-04:00,ISNE,ISO New England,D,Demand,11215.0,megawatthours,9,9,6,1,2021,17.2,77,15.1,225.0,137,322,0
2021-09-19 10:00:00-04:00,ISNE,ISO New England,D,Demand,11084.0,megawatthours,10,9,6,1,2021,18.2,69,15.1,450.0,258,206,0
2021-09-19 11:00:00-04:00,ISNE,ISO New England,D,Demand,11081.0,megawatthours,11,9,6,1,2021,19.4,63,13.8,626.0,323,204,0
2021-09-19 12:00:00-04:00,ISNE,ISO New England,D,Demand,11165.0,megawatthours,12,9,6,1,2021,20.3,56,13.1,723.0,341,274,0
2021-09-19 13:00:00-04:00,ISNE,ISO New England,D,Demand,11417.0,megawatthours,13,9,6,1,2021,21.0,53,10.9,763.0,337,273,0
2021-09-19 14:00:00-04:00,ISNE,ISO New England,D,Demand,11390.0,megawatthours,14,9,6,1,2021,21.4,52,7.4,732.0,335,281,0
2021-09-19 15:00:00-04:00,ISNE,ISO New England,D,Demand,11494.0,megawatthours,15,9,6,1,2021,21.4,53,5.8,657.0,332,274,0
2021-09-19 16:00:00-04:00,ISNE,ISO New England,D,Demand,12194.0,megawatthours,16,9,6,1,2021,20.9,58,8.6,517.0,296,232,0
2021-09-19 17:00:00-04:00,ISNE,ISO New England,D,Demand,13042.0,megawatthours,17,9,6,1,2021,19.8,63,11.1,355.0,213,228,0
2021-09-19 18:00:00-04:00,ISNE,ISO New England,D,Demand,14155.0,megawatthours,18,9,6,1,2021,18.3,71,10.6,174.0,101,213,0
2021-09-19 19:00:00-04:00,ISNE,ISO New England,D,Demand,14512.0,megawatthours,19,9,6,1,2021,16.6,81,6.2,27.0,14,161,0
2021-09-19 20:00:00-04:00,ISNE,ISO New England,D,Demand,14498.0,megawatthours,20,9,6,1,2021,16.8,84,8.9,0.0,3,164,0
2021-09-19 21:00:00-04:00,ISNE,ISO New England,D,Demand,13910.0,megawatthours,21,9,6,1,2021,15.9,86,5.5,0.0,1,214,0
2021-09-19 22:00:00-04:00,ISNE,ISO New England,D,Demand,12918.0,megawatthours,22,9,6,1,2021,15.3,89,5.2,0.0,1,181,0
2021-09-19 23:00:00-04:00,ISNE,ISO New England,D,Demand,11854.0,megawatthours,23,9,6,1,2021,14.7,90,5.4,0.0,1,136,0
2021-09-20 00:00:00-04:00,ISNE,ISO New England,D,Demand,10881.0,megawatthours,0,9,0,0,2021,14.1,92,5.6,0.0,1,117,0
2021-09-20 01:00:00-04:00,ISNE,ISO New England,D,Demand,10173.0,megawatthours,1,9,0,0,2021,13.7,92,5.0,0.0,1,104,0
2021-09-20 02:00:00-04:00,ISNE,ISO New England,D,Demand,9928.0,megawatthours,2,9,0,0,2021,13.5,93,4.1,0.0,1,65,0
2021-09-20 03:00:00-04:00,ISNE,ISO New England,D,Demand,9961.0,megawatthours,3,9,0,0,2021,13.2,94,4.0,0.0,1,61,0
2021-09-20 04:00:00-04:00,ISNE,ISO New England,D,Demand,10147.0,megawatthours,4,9,0,0,2021,12.7,96,4.5,0.0,1,43,0
2021-09-20 05:00:00-04:00,ISNE,ISO New England,D,Demand,10389.0,megawatthours,5,9,0,0,2021,12.3,97,5.2,0.0,1,41,0
2021-09-20 06:00:00-04:00,ISNE,ISO New England,D,Demand,10702.0,megawatthours,6,9,0,0,2021,12.2,97,5.8,0.0,1,35,0
2021-09-20 07:00:00-04:00,ISNE,ISO New England,D,Demand,11633.0,megawatthours,7,9,0,0,2021,12.9,97,4.4,9.0,2,39,0
2021-09-20 08:00:00-04:00,ISNE,ISO New England,D,Demand,12339.0,megawatthours,8,9,0,0,2021,14.4,90,3.8,126.0,42,55,0
2021-09-20 09:00:00-04:00,ISNE,ISO New England,D,Demand,12232.0,megawatthours,9,9,0,0,2021,16.8,78,3.3,304.0,147,34,0
2021-09-20 10:00:00-04:00,ISNE,ISO New England,D,Demand,11952.0,megawatthours,10,9,0,0,2021,18.5,70,4.6,478.0,242,8,0
2021-09-20 11:00:00-04:00,ISNE,ISO New England,D,Demand,11795.0,megawatthours,11,9,0,0,2021,19.6,65,6.1,618.0,302,6,0
2021-09-20 12:00:00-04:00,ISNE,ISO New England,D,Demand,11865.0,megawatthours,12,9,0,0,2021,20.2,62,7.6,708.0,309,10,0
2021-09-20 13:00:00-04:00,ISNE,ISO New England,D,Demand,12046.0,megawatthours,13,9,0,0,2021,20.6,62,11.2,748.0,321,11,0
2021-09-20 14:00:00-04:00,ISNE,ISO New England,D,Demand,12346.0,megawatthours,14,9,0,0,2021,20.5,65,14.4,687.0,310,7,0
2021-09-20 15:00:00-04:00,ISNE,ISO New England,D,Demand,12677.0,megawatthours,15,9,0,0,2021,19.7,67,16.6,454.0,298,15,0
2021-09-20 16:00:00-04:00,ISNE,ISO New England,D,Demand,13252.0,megawatthours,16,9,0,0,2021,19.9,61,16.5,495.0,251,25,0
2021-09-20 17:00:00-04:00,ISNE,ISO New England,D,Demand,14047.0,megawatthours,17,9,0,0,2021,19.3,61,15.1,342.0,178,36,0
2021-09-20 18:00:00-04:00,ISNE,ISO New England,D,Demand,14922.0,megawatthours,18,9,0,0,2021,18.2,70,12.2,166.0,79,57,0
2021-09-20 19:00:00-04:00,ISNE,ISO New England,D,Demand,15177.0,megawatthours,19,9,0,0,2021,16.7,79,9.9,23.0,15,82,0
2021-09-20 20:00:00-04:00,ISNE,ISO New England,D,Demand,15137.0,megawatthours,20,9,0,0,2021,16.1,86,9.8,0.0,4,174,0
2021-09-20 21:00:00-04:00,ISNE,ISO New England,D,Demand,14350.0,megawatthours,21,9,0,0,2021,15.7,90,8.7,0.0,1,250,0
2021-09-20 22:00:00-04:00,ISNE,ISO New England,D,Demand,13329.0,megawatthours,22,9,0,0,2021,15.2,92,8.1,0.0,1,309,0
2021-09-20 23:00:00-04:00,ISNE,ISO New England,D,Demand,12165.0,megawatthours,23,9,0,0,2021,14.9,91,7.7,0.0,1,326,0
2021-09-21 00:00:00-04:00,ISNE,ISO New England,D,Demand,11152.0,megawatthours,0,9,1,0,2021,14.5,91,6.3,0.0,1,380,0
2021-09-21 01:00:00-04:00,ISNE,ISO New England,D,Demand,10637.0,megawatthours,1,9,1,0,2021,13.9,91,5.7,0.0,1,413,0
2021-09-21 02:00:00-04:00,ISNE,ISO New England,D,Demand,10440.0,megawatthours,2,9,1,0,2021,13.5,91,6.1,0.0,1,448,0
2021-09-21 03:00:00-04:00,ISNE,ISO New England,D,Demand,10634.0,megawatthours,3,9,1,0,2021,12.8,92,6.8,0.0,1,465,0
2021-09-21 04:00:00-04:00,ISNE,ISO New England,D,Demand,10625.0,megawatthours,4,9,1,0,2021,12.5,92,7.6,0.0,1,445,0
2021-09-21 05:00:00-04:00,ISNE,ISO New England,D,Demand,10538.0,megawatthours,5,9,1,0,2021,13.4,90,4.8,0.0,1,406,0
2021-09-21 06:00:00-04:00,ISNE,ISO New England,D,Demand,10818.0,megawatthours,6,9,1,0,2021,13.3,91,1.3,0.0,1,385,0
2021-09-21 07:00:00-04:00,ISNE,ISO New England,D,Demand,11696.0,megawatthours,7,9,1,0,2021,12.9,94,0.8,8.0,2,351,0
2021-09-21 08:00:00-04:00,ISNE,ISO New England,D,Demand,12393.0,megawatthours,8,9,1,0,2021,15.1,88,2.9,123.0,33,286,0
2021-09-21 09:00:00-04:00,ISNE,ISO New England,D,Demand,12337.0,megawatthours,9,9,1,0,2021,16.5,86,3.1,177.0,115,190,0
2021-09-21 10:00:00-04:00,ISNE,ISO New England,D,Demand,12045.0,megawatthours,10,9,1,0,2021,18.1,82,6.6,265.0,210,141,0
2021-09-21 11:00:00-04:00,ISNE,ISO New England,D,Demand,11938.0,megawatthours,11,9,1,0,2021,19.5,76,8.9,342.0,277,139,0
2021-09-21 12:00:00-04:00,ISNE,ISO New England,D,Demand,12345.0,megawatthours,12,9,1,0,2021,20.6,72,9.6,387.0,266,205,0
2021-09-21 13:00:00-04:00,ISNE,ISO New England,D,Demand,12668.0,megawatthours,13,9,1,0,2021,21.3,71,7.6,420.0,262,259,0
2021-09-21 14:00:00-04:00,ISNE,ISO New England,D,Demand,12936.0,megawatthours,14,9,1,0,2021,21.4,74,8.6,401.0,261,324,0
2021-09-21 15:00:00-04:00,ISNE,ISO New England,D,Demand,13229.0,megawatthours,15,9,1,0,2021,20.7,81,13.4,298.0,248,347,0
2021-09-21 16:00:00-04:00,ISNE,ISO New England,D,Demand,13595.0,megawatthours,16,9,1,0,2021,20.9,82,11.9,304.0,210,360,0
2021-09-21 17:00:00-04:00,ISNE,ISO New England,D,Demand,14391.0,megawatthours,17,9,1,0,2021,21.3,81,6.5,183.0,124,409,0
2021-09-21 18:00:00-04:00,ISNE,ISO New England,D,Demand,15180.0,megawatthours,18,9,1,0,2021,21.0,85,3.6,122.0,55,408,0
2021-09-21 19:00:00-04:00,ISNE,ISO New England,D,Demand,15517.0,megawatthours,19,9,1,0,2021,19.6,82,8.2,19.0,9,436,0
2021-09-21 20:00:00-04:00,ISNE,ISO New England,D,Demand,15590.0,megawatthours,20,9,1,0,2021,18.4,90,7.6,0.0,2,462,0
2021-09-21 21:00:00-04:00,ISNE,ISO New England,D,Demand,14903.0,megawatthours,21,9,1,0,2021,18.4,90,9.9,0.0,1,491,0
2021-09-21 22:00:00-04:00,ISNE,ISO New England,D,Demand,13970.0,megawatthours,22,9,1,0,2021,18.7,94,9.9,0.0,1,489,0
2021-09-21 23:00:00-04:00,ISNE,ISO New England,D,Demand,12894.0,megawatthours,23,9,1,0,2021,18.8,95,9.2,0.0,1,463,0
2021-09-22 00:00:00-04:00,ISNE,ISO New England,D,Demand,12200.0,megawatthours,0,9,2,0,2021,18.8,95,7.9,0.0,1,454,0
2021-09-22 01:00:00-04:00,ISNE,ISO New England,D,Demand,11603.0,megawatthours,1,9,2,0,2021,18.9,95,8.1,0.0,1,389,0
2021-09-22 02:00:00-04:00,ISNE,ISO New England,D,Demand,11588.0,megawatthours,2,9,2,0,2021,18.9,95,7.3,0.0,1,396,0
2021-09-22 03:00:00-04:00,ISNE,ISO New England,D,Demand,11391.0,megawatthours,3,9,2,0,2021,18.9,94,7.2,0.0,1,377,0
2021-09-22 04:00:00-04:00,ISNE,ISO New England,D,Demand,11320.0,megawatthours,4,9,2,0,2021,18.7,95,10.2,0.0,1,305,0
2021-09-22 05:00:00-04:00,ISNE,ISO New England,D,Demand,11535.0,megawatthours,5,9,2,0,2021,18.8,95,11.7,0.0,1,277,0
2021-09-22 06:00:00-04:00,ISNE,ISO New England,D,Demand,12131.0,megawatthours,6,9,2,0,2021,18.7,95,10.9,0.0,1,290,0
2021-09-22 07:00:00-04:00,ISNE,ISO New England,D,Demand,12985.0,megawatthours,7,9,2,0,2021,18.6,96,10.5,6.0,1,288,0
2021-09-22 08:00:00-04:00,ISNE,ISO New England,D,Demand,13891.0,megawatthours,8,9,2,0,2021,20.0,91,12.2,113.0,14,273,0
2021-09-22 09:00:00-04:00,ISNE,ISO New England,D,Demand,14329.0,megawatthours,9,9,2,0,2021,21.8,85,12.9,280.0,48,233,0
2021-09-22 10:00:00-04:00,ISNE,ISO New England,D,Demand,14628.0,megawatthours,10,9,2,0,2021,22.5,82,13.1,212.0,77,227,0
2021-09-22 11:00:00-04:00,ISNE,ISO New England,D,Demand,14972.0,megawatthours,11,9,2,0,2021,22.2,85,12.2,126.0,95,245,0
2021-09-22 12:00:00-04:00,ISNE,ISO New England,D,Demand,15290.0,megawatthours,12,9,2,0,2021,23.0,82,14.5,268.0,115,266,0
2021-09-22 13:00:00-04:00,ISNE,ISO New England,D,Demand,15501.0,megawatthours,13,9,2,0,2021,23.3,81,15.5,263.0,133,330,0
2021-09-22 14:00:00-04:00,ISNE,ISO New England,D,Demand,15717.0,megawatthours,14,9,2,0,2021,23.0,83,14.7,165.0,146,358,0
2021-09-22 15:00:00-04:00,ISNE,ISO New England,D,Demand,15841.0,megawatthours,15,9,2,0,2021,23.8,79,15.6,278.0,107,364,0
2021-09-22 16:00:00-04:00,ISNE,ISO New England,D,Demand,16010.0,megawatthours,16,9,2,0,2021,23.8,80,14.2,172.0,78,384,0
2021-09-22 17:00:00-04:00,ISNE,ISO New England,D,Demand,16361.0,megawatthours,17,9,2,0,2021,23.8,80,14.4,160.0,55,396,0
2021-09-22 18:00:00-04:00,ISNE,ISO New England,D,Demand,16805.0,megawatthours,18,9,2,0,2021,23.0,82,13.9,73.0,30,391,0
2021-09-22 19:00:00-04:00,ISNE,ISO New England,D,Demand,17016.0,megawatthours,19,9,2,0,2021,22.0,85,13.7,14.0,6,362,0
2021-09-22 20:00:00-04:00,ISNE,ISO New England,D,Demand,17085.0,megawatthours,20,9,2,0,2021,21.4,89,12.2,0.0,1,375,0
2021-09-22 21:00:00-04:00,ISNE,ISO New England,D,Demand,16424.0,megawatthours,21,9,2,0,2021,20.9,93,12.3,0.0,0,371,0
2021-09-22 22:00:00-04:00,ISNE,ISO New England,D,Demand,15454.0,megawatthours,22,9,2,0,2021,20.6,94,13.6,0.0,0,402,0
2021-09-22 23:00:00-04:00,ISNE,ISO New England,D,Demand,14235.0,megawatthours,23,9,2,0,2021,20.5,94,14.0,0.0,0,384,0
2021-09-23 00:00:00-04:00,ISNE,ISO New England,D,Demand,13080.0,megawatthours,0,9,3,0,2021,20.4,95,13.6,0.0,0,410,0
2021-09-23 01:00:00-04:00,ISNE,ISO New England,D,Demand,12599.0,megawatthours,1,9,3,0,2021,20.2,95,12.4,0.0,0,393,0
2021-09-23 02:00:00-04:00,ISNE,ISO New England,D,Demand,12711.0,megawatthours,2,9,3,0,2021,20.1,94,11.8,0.0,0,390,0
2021-09-23 03:00:00-04:00,ISNE,ISO New England,D,Demand,12451.0,megawatthours,3,9,3,0,2021,20.4,90,13.8,0.0,0,377,0
2021-09-23 04:00:00-04:00,ISNE,ISO New England,D,Demand,12326.0,megawatthours,4,9,3,0,2021,20.6,88,15.0,0.0,0,373,0
2021-09-23 05:00:00-04:00,ISNE,ISO New England,D,Demand,12514.0,megawatthours,5,9,3,0,2021,20.1,89,14.3,0.0,0,422,0
2021-09-23 06:00:00-04:00,ISNE,ISO New England,D,Demand,13041.0,megawatthours,6,9,3,0,2021,19.7,91,13.7,0.0,0,418,0
2021-09-23 07:00:00-04:00,ISNE,ISO New England,D,Demand,14084.0,megawatthours,7,9,3,0,2021,19.7,93,13.0,6.0,0,433,0
2021-09-23 08:00:00-04:00,ISNE,ISO New England,D,Demand,14800.0,megawatthours,8,9,3,0,2021,21.3,91,13.4,102.0,16,426,0
2021-09-23 09:00:00-04:00,ISNE,ISO New England,D,Demand,14888.0,megawatthours,9,9,3,0,2021,22.9,84,14.5,248.0,66,378,0
2021-09-23 10:00:00-04:00,ISNE,ISO New England,D,Demand,15276.0,megawatthours,10,9,3,0,2021,24.4,75,18.9,389.0,129,372,0
2021-09-23 11:00:00-04:00,ISNE,ISO New England,D,Demand,15544.0,megawatthours,11,9,3,0,2021,24.9,71,21.0,446.0,154,385,0
2021-09-23 12:00:00-04:00,ISNE,ISO New England,D,Demand,15693.0,megawatthours,12,9,3,0,2021,25.5,69,21.8,509.0,205,409,0
2021-09-23 13:00:00-04:00,ISNE,ISO New England,D,Demand,15752.0,megawatthours,13,9,3,0,2021,26.2,62,21.9,531.0,230,458,0
2021-09-23 14:00:00-04:00,ISNE,ISO New England,D,Demand,15970.0,megawatthours,14,9,3,0,2021,26.8,58,21.4,610.0,243,435,0
2021-09-23 15:00:00-04:00,ISNE,ISO New England,D,Demand,16345.0,megawatthours,15,9,3,0,2021,26.6,58,20.3,554.0,217,436,0
2021-09-23 16:00:00-04:00,ISNE,ISO New England,D,Demand,16777.0,megawatthours,16,9,3,0,2021,26.0,62,18.6,435.0,165,419,0
2021-09-23 17:00:00-04:00,ISNE,ISO New England,D,Demand,17267.0,megawatthours,17,9,3,0,2021,24.7,72,16.1,241.0,111,453,0
2021-09-23 18:00:00-04:00,ISNE,ISO New England,D,Demand,17689.0,megawatthours,18,9,3,0,2021,23.7,78,16.2,106.0,37,400,0
2021-09-23 19:00:00-04:00,ISNE,ISO New England,D,Demand,17809.0,megawatthours,19,9,3,0,2021,22.7,82,15.8,13.0,5,418,0
2021-09-23 20:00:00-04:00,ISNE,ISO New England,D,Demand,17774.0,megawatthours,20,9,3,0,2021,21.8,88,13.8,0.0,1,439,0
2021-09-23 21:00:00-04:00,ISNE,ISO New England,D,Demand,17110.0,megawatthours,21,9,3,0,2021,22.2,87,15.4,0.0,0,425,0
2021-09-23 22:00:00-04:00,ISNE,ISO New England,D,Demand,16150.0,megawatthours,22,9,3,0,2021,21.7,87,16.0,0.0,0,411,0
2021-09-23 23:00:00-04:00,ISNE,ISO New England,D,Demand,15126.0,megawatthours,23,9,3,0,2021,21.1,89,16.3,0.0,0,438,0
2021-09-24 00:00:00-04:00,ISNE,ISO New England,D,Demand,14176.0,megawatthours,0,9,4,0,2021,21.0,89,16.6,0.0,0,457,0
2021-09-24 01:00:00-04:00,ISNE,ISO New England,D,Demand,13548.0,megawatthours,1,9,4,0,2021,21.1,89,16.4,0.0,0,466,0
2021-09-24 02:00:00-04:00,ISNE,ISO New England,D,Demand,13340.0,megawatthours,2,9,4,0,2021,21.2,91,17.0,0.0,0,500,0
2021-09-24 03:00:00-04:00,ISNE,ISO New England,D,Demand,12973.0,megawatthours,3,9,4,0,2021,21.3,90,19.9,0.0,0,508,0
2021-09-24 04:00:00-04:00,ISNE,ISO New England,D,Demand,12823.0,megawatthours,4,9,4,0,2021,21.0,93,17.5,0.0,0,527,0
2021-09-24 05:00:00-04:00,ISNE,ISO New England,D,Demand,12983.0,megawatthours,5,9,4,0,2021,21.1,94,17.4,0.0,0,496,0
2021-09-24 06:00:00-04:00,ISNE,ISO New England,D,Demand,13731.0,megawatthours,6,9,4,0,2021,21.5,93,19.2,0.0,0,515,0
2021-09-24 07:00:00-04:00,ISNE,ISO New England,D,Demand,14432.0,megawatthours,7,9,4,0,2021,21.8,92,20.5,2.0,0,539,0
2021-09-24 08:00:00-04:00,ISNE,ISO New England,D,Demand,15104.0,megawatthours,8,9,4,0,2021,21.5,97,18.2,53.0,6,544,0
2021-09-24 09:00:00-04:00,ISNE,ISO New England,D,Demand,15560.0,megawatthours,9,9,4,0,2021,22.2,95,18.2,76.0,18,560,0
2021-09-24 10:00:00-04:00,ISNE,ISO New England,D,Demand,15907.0,megawatthours,10,9,4,0,2021,23.2,90,21.7,196.0,26,581,0
